IQ-TREE multicore version 2.1.3 COVID-edition for Mac OS X 64-bit built Oct  4 2021
Developed by Bui Quang Minh, James Barbetti, Nguyen Lam Tung,
Olga Chernomor, Heiko Schmidt, Dominik Schrempf, Michael Woodhams.
ERROR: Sequence Pseudogymnoascus_verrucosus|Opisthokonta_Ascomycota_Pseudeurotiaceae|XP_018127149.1|OUTGROUP contains not enough characters (178)
ERROR: Sequence Pseudoliparis_swirei|Opisthokonta_Chordata_Liparidae|XP_056295141.1|OUTGROUP contains not enough characters (145)
ERROR: Sequence Psilocybe_cubensis|Opisthokonta_Basidiomycota_Strophariaceae|XP_047745946.1|OUTGROUP contains too many characters (194)
ERROR: Sequence Puccinia_graminis_f._sp._tritici|Opisthokonta_Basidiomycota_Pucciniaceae|XP_003321161.1|OUTGROUP contains too many characters (187)
ERROR: Sequence Puccinia_triticina|Opisthokonta_Basidiomycota_Pucciniaceae|XP_053018042.1|OUTGROUP contains too many characters (188)
ERROR: Sequence Pundamilia_nyererei|Opisthokonta_Chordata_Cichlidae|XP_005723169.1|OUTGROUP contains not enough characters (161)
ERROR: Sequence Puntigrus_tetrazona|Opisthokonta_Chordata_Cyprinidae|XP_043113002.1|OUTGROUP contains not enough characters (162)
ERROR: Sequence Purpureocillium_lilacinum|Opisthokonta_Ascomycota_Ophiocordycipitaceae|XP_018173867.1|OUTGROUP contains too many characters (194)
ERROR: Sequence Purpureocillium_lilacinum|Opisthokonta_Ascomycota_Ophiocordycipitaceae|XP_018176180.1|OUTGROUP contains not enough characters (158)
ERROR: Sequence Purpureocillium_lilacinum|Opisthokonta_Ascomycota_Ophiocordycipitaceae|XP_018178796.1|OUTGROUP contains not enough characters (178)
ERROR: Sequence Pyrenophora_tritici-repentis|Opisthokonta_Ascomycota_Pleosporaceae|XP_001938908.1|OUTGROUP contains too many characters (192)
ERROR: Sequence Pyricularia_grisea|Opisthokonta_Ascomycota_Pyriculariaceae|XP_030978285.1|OUTGROUP contains too many characters (193)
ERROR: Sequence Pyricularia_grisea|Opisthokonta_Ascomycota_Pyriculariaceae|XP_030980198.1|OUTGROUP contains too many characters (197)
ERROR: Sequence Pyricularia_grisea|Opisthokonta_Ascomycota_Pyriculariaceae|XP_030980921.1|OUTGROUP contains too many characters (185)
ERROR: Sequence Pyricularia_grisea|Opisthokonta_Ascomycota_Pyriculariaceae|XP_030982059.1|OUTGROUP contains not enough characters (152)
ERROR: Sequence Pyricularia_grisea|Opisthokonta_Ascomycota_Pyriculariaceae|XP_030983487.1|OUTGROUP contains too many characters (192)
ERROR: Sequence Pyricularia_grisea|Opisthokonta_Ascomycota_Pyriculariaceae|XP_030987864.1|OUTGROUP contains too many characters (186)
ERROR: Sequence Pyricularia_oryzae|Opisthokonta_Ascomycota_Pyriculariaceae|XP_003709665.1|OUTGROUP contains not enough characters (151)
ERROR: Sequence Pyricularia_oryzae|Opisthokonta_Ascomycota_Pyriculariaceae|XP_003713233.1|OUTGROUP contains too many characters (195)
ERROR: Sequence Pyricularia_oryzae|Opisthokonta_Ascomycota_Pyriculariaceae|XP_003721384.1|OUTGROUP contains too many characters (199)
ERROR: Sequence Pyricularia_pennisetigena|Opisthokonta_Ascomycota_Pyriculariaceae|XP_029748281.1|OUTGROUP contains not enough characters (153)
ERROR: Sequence Pyricularia_pennisetigena|Opisthokonta_Ascomycota_Pyriculariaceae|XP_029752979.1|OUTGROUP contains not enough characters (180)
ERROR: Sequence Pythium_brassicae|Sar_Oomycota_Pythiaceae|TYZ59744.1 contains not enough characters (149)
ERROR: Sequence Pythium_brassicae|Sar_Oomycota_Pythiaceae|TYZ66728.1 contains not enough characters (165)
ERROR: Sequence Pythium_insidiosum|Sar_Oomycota_Pythiaceae|GLD91995.1 contains not enough characters (157)
ERROR: Sequence Pythium_insidiosum|Sar_Oomycota_Pythiaceae|GLE02629.1 contains not enough characters (172)
ERROR: Sequence Pythium_insidiosum|Sar_Oomycota_Pythiaceae|GLE04952.1 contains not enough characters (180)
ERROR: Sequence Pythium_insidiosum|Sar_Oomycota_Pythiaceae|GLE04953.1 contains not enough characters (180)
ERROR: Sequence Pythium_insidiosum|Sar_Oomycota_Pythiaceae|KAJ0407277.1 contains not enough characters (172)
ERROR: Sequence Pythium_insidiosum|Sar_Oomycota_Pythiaceae|KAJ0408979.1 contains not enough characters (164)
ERROR: Sequence Pythium_oligandrum|Sar_Oomycota_Pythiaceae|TMW58664.1 contains not enough characters (161)
ERROR: Sequence Pythium_oligandrum|Sar_Oomycota_Pythiaceae|TMW60908.1 contains not enough characters (154)
ERROR: Sequence Pythium_oligandrum|Sar_Oomycota_Pythiaceae|TMW66663.1 contains not enough characters (165)
ERROR: Sequence Python_bivittatus|Opisthokonta_Chordata_Pythonidae|XP_007440631.2|OUTGROUP contains not enough characters (139)
ERROR: Sequence Radiomyces_spectabilis|Opisthokonta_Mucoromycota_Radiomycetaceae|XP_051422867.1|OUTGROUP contains too many characters (190)
ERROR: Sequence Ramularia_collo-cygni|Opisthokonta_Ascomycota_Mycosphaerellaceae|XP_023622920.1|OUTGROUP contains too many characters (195)
ERROR: Sequence Ramularia_collo-cygni|Opisthokonta_Ascomycota_Mycosphaerellaceae|XP_023628263.1|OUTGROUP contains not enough characters (148)
ERROR: Sequence Rana_temporaria|Opisthokonta_Chordata_Ranidae|XP_040184806.1|OUTGROUP contains not enough characters (157)
ERROR: Sequence Rasamsonia_emersonii|Opisthokonta_Ascomycota_Trichocomaceae|XP_013328915.1|OUTGROUP contains too many characters (193)
ERROR: Sequence Reticulomyxa_filosa|Sar_Foraminifera_Reticulomyxidae|ETO16413.1 contains not enough characters (171)
ERROR: Sequence Reticulomyxa_filosa|Sar_Foraminifera_Reticulomyxidae|ETO21356.1 contains too many characters (188)
ERROR: Sequence Rhinatrema_bivittatum|Opisthokonta_Chordata_Rhinatrematidae|XP_029467405.1|OUTGROUP contains not enough characters (162)
ERROR: Sequence Rhinichthys_klamathensis|Opisthokonta_Chordata_Leuciscidae|XP_056092994.1|OUTGROUP contains not enough characters (160)
ERROR: Sequence Rhinocladiella_mackenziei|Opisthokonta_Ascomycota_Herpotrichiellaceae|XP_013274346.1|OUTGROUP contains too many characters (190)
ERROR: Sequence Rhipicephalus_sanguineus|Opisthokonta_Arthropoda_Ixodidae|XP_037519867.1|OUTGROUP contains not enough characters (154)
ERROR: Sequence Rhizoctonia_solani|Opisthokonta_Basidiomycota_Ceratobasidiaceae|XP_043179388.1|OUTGROUP contains too many characters (193)
ERROR: Sequence Rhizopus_microsporus|Opisthokonta_Mucoromycota_Rhizopodaceae|XP_023465367.1|OUTGROUP contains too many characters (191)
ERROR: Sequence Rhodotorula_graminis|Opisthokonta_Basidiomycota_Sporidiobolaceae|XP_018271458.1|OUTGROUP contains too many characters (195)
ERROR: 
